sku_id,weekenddt,qtysold,qtyinstock,qtyorder,unit,avg_lead_days,max_lead_days,unit_price,category,product,loc
2994CA,27/11/2022,13,9,3,Unit,30,48,24.00,Parts,Futon Parts,NSW
2988AA,27/11/2022,3,10,1,Unit,30,40,8.00,Parts,Futon Accessories,NSW
2987AA,27/11/2022,0,16,6,Unit,30,43,28.00,Parts,Headboard slat,QLD
2982AA,27/11/2022,7,9,6,Unit,30,48,25.00,Parts,Bed frame cleat,QLD
2977BA,27/11/2022,12,3,1,Unit,60,89,12.00,Parts,Bed Upholstery,NSW
2970CA,27/11/2022,0,2,6,Unit,60,96,27.00,Parts,Dresser Decor,NSW
2680BA,27/11/2022,15,2,0,Unit,45,68,24.00,Parts,Window Handle,NSW
2673BA,27/11/2022,13,22,1,Unit,60,95,22.00,Parts,Window Lock,NSW
2672BA,27/11/2022,5,9,1,Unit,120,171,14.00,Parts,Countertop Support Bracket,NSW
2670CA,27/11/2022,13,23,2,Unit,60,82,28.00,Parts,Countertop Joining Bracket,NSW
2662CA,27/11/2022,5,2,5,Unit,60,82,13.00,Parts,Cabinet Pull,NSW
2661CA,27/11/2022,15,22,7,Unit,120,157,16.00,Parts,Cabinet Drawer,NSW
2646AA,27/11/2022,8,4,2,Unit,120,157,16.00,Parts,Cabinet Knob,NSW
2640BA,27/11/2022,15,18,1,Unit,60,84,30.00,Parts,Door Hinge Plate,NSW
2632AA,27/11/2022,4,22,3,Unit,30,41,12.00,Parts,Door Hinge Pin,NSW
2621AA,27/11/2022,0,3,4,Unit,60,80,9.00,Parts,Window Latch,NSW
2606AA,27/11/2022,9,4,1,Unit,60,79,6.00,Parts,Threaded Insert,QLD
2604CA,27/11/2022,4,8,4,Unit,30,42,10.00,Parts,T-Nut,QLD
2600BA,27/11/2022,1,22,3,Unit,60,80,19.00,Parts,Angle Bracket,QLD
2573CA,27/11/2022,2,3,1,Unit,60,81,29.00,Parts,Corner Brace,QLD
2565CA,27/11/2022,10,15,0,Unit,30,40,18.00,Parts,Tension Pin,QLD
2564BA,27/11/2022,9,8,2,Unit,60,96,10.00,Parts,Wing Nut,QLD
2555CA,27/11/2022,2,5,3,Unit,30,44,12.00,Parts,Cap Nut,QLD
2548CA,27/11/2022,10,11,0,Unit,30,41,19.00,Parts,Lag Screw,QLD
2539AA,27/11/2022,1,6,1,Unit,30,45,23.00,Parts,Carriage Bolt,QLD
2429BA,27/11/2022,8,8,3,Unit,90,122,28.00,Parts,Furniture Connector,QLD
2422BA,27/11/2022,15,4,4,Unit,30,45,28.00,Parts,Table Leg,QLD
2418CA,27/11/2022,4,7,1,Unit,60,85,13.00,Parts,Furniture Feet,QLD
2396CA,27/11/2022,12,6,6,Unit,30,46,6.00,Parts,Table Leg ,NSW
2391CA,27/11/2022,14,11,1,Unit,45,67,26.00,Parts,Turned Leg,NSW
2371CA,27/11/2022,8,20,0,Unit,90,136,28.00,Parts,Dowel Rod,NSW
2365AA,27/11/2022,6,4,2,Unit,60,83,7.00,Parts,Dowel Pin,NSW
2359CA,27/11/2022,6,12,2,Unit,90,121,22.00,Parts,Finial,NSW
2348BA,27/11/2022,3,9,1,Unit,60,89,14.00,Parts,Newel Post,NSW
2342CA,27/11/2022,2,20,5,Unit,60,86,6.00,Parts,Baluster,QLD
2337CA,27/11/2022,3,15,4,Unit,60,83,22.00,Parts,Rail Bracket,QLD
2336BA,27/11/2022,11,23,1,Unit,30,44,20.00,Parts,Post Cap,QLD
2331CA,27/11/2022,2,22,3,Unit,60,83,11.00,Parts,Bracket,QLD
2326CA,27/11/2022,2,3,3,Unit,30,46,24.00,Parts,Corbel,QLD
2317CA,27/11/2022,14,14,2,Unit,60,89,18.00,Parts,Corner Block,NSW
2315BA,27/11/2022,12,6,1,Unit,120,182,19.00,Parts,Corner Bead,NSW
2293AA,27/11/2022,10,23,3,Unit,60,79,23.00,Parts,Corner Guard,NSW
2291AA,27/11/2022,9,21,4,Unit,120,191,25.00,Parts,Trim Board,NSW
2277AA,27/11/2022,12,21,3,Unit,120,158,24.00,Parts,Siding,NSW
2267CA,27/11/2022,3,14,1,Unit,60,91,15.00,Parts,Shiplap,NSW
2265BA,27/11/2022,3,13,1,Unit,120,184,22.00,Parts,Beadboard,NSW
2212CA,27/11/2022,9,12,6,Unit,60,87,19.00,Parts,Door Sweep,QLD
2212AA,27/11/2022,6,12,0,Unit,120,180,23.00,Parts,Door Stop,QLD
2200CA,27/11/2022,4,9,6,Unit,60,89,21.00,Parts,Kick Plate,QLD
2189CA,27/11/2022,3,4,5,Unit,60,95,6.00,Parts,Door Viewer,NSW
2173CA,27/11/2022,2,15,3,Unit,60,92,29.00,Parts,Countertop Trim,NSW
2170BA,27/11/2022,12,23,3,Unit,120,171,18.00,Parts,Cabinet Shelf,NSW
2143AA,27/11/2022,13,12,2,Unit,120,192,17.00,Parts,Door Screen,NSW
2142CA,27/11/2022,9,14,7,Unit,60,91,13.00,Parts,Window Screen,NSW
2139BA,27/11/2022,13,2,0,Unit,120,176,23.00,Parts,Cabinet Frame Trim,NSW
2025AA,27/11/2022,4,20,2,Unit,60,80,15.00,Parts,Armrest Support,NSW
2021CA,27/11/2022,8,6,3,Unit,60,86,9.00,Parts,Seat Frame,NSW
2016CA,27/11/2022,10,7,7,Unit,60,86,15.00,Parts,Seat Cushion,QLD
2013AA,27/11/2022,9,5,5,Unit,120,189,6.00,Parts,Backrest,QLD
1995AA,27/11/2022,12,8,2,Unit,120,160,14.00,Main,Armrest,NSW
1994AA,27/11/2022,0,2,1,Unit,60,91,13.00,Main,Chest of Drawers Hardware,NSW
1993AA,27/11/2022,15,16,0,Unit,60,94,18.00,Main,Chest of Drawers Drawers,NSW
1992AA,27/11/2022,1,11,7,Unit,60,92,26.00,Main,Chest of Drawers Frame,NSW
1990AA,27/11/2022,3,16,0,Unit,60,79,29.00,Main,Futon Cover,NSW
1979AA,27/11/2022,9,13,1,Unit,60,94,26.00,Main,Futon Mattress,NSW
1971AA,27/11/2022,10,20,7,Unit,120,177,25.00,Main,Futon Frame,NSW
1970CA,27/11/2022,4,17,1,Unit,60,96,12.00,Main,Bunk Bed Ladder,NSW
1967BA,27/11/2022,1,20,1,Unit,120,163,17.00,Main,Bunk Bed Rails,NSW
1876AA,27/11/2022,5,11,1,Unit,30,40,18.00,Main,Nightstand Top,NSW
1872CA,27/11/2022,8,7,4,Unit,60,89,14.00,Main,Dresser Knobs,NSW
1857AA,27/11/2022,13,10,3,Unit,60,89,24.00,Main,Dresser Hardware,QLD
1851CA,27/11/2022,0,14,4,Unit,60,81,6.00,Main,Dresser Base,QLD
1842BA,27/11/2022,1,11,3,Unit,30,41,12.00,Main,Dresser Top,QLD
1830AA,27/11/2022,0,13,2,Unit,30,44,26.00,Main,Dresser Frame,QLD
1827AA,27/11/2022,8,4,0,Unit,30,48,20.00,Main,Dresser Drawers,QLD
1766CA,27/11/2022,5,11,0,Unit,15,24,24.00,Main,Sectional Sofa Fabric,NSW
1764AA,27/11/2022,8,10,0,Unit,15,23,5.00,Main,Sectional Sofa Leg,NSW
1745BA,27/11/2022,13,4,4,Unit,15,20,16.00,Main,Sectional Sofa Armrest,NSW
1741BA,27/11/2022,14,10,4,Unit,30,41,20.00,Main,Sectional Sofa Back,NSW
1716AA,27/11/2022,11,21,0,Unit,15,21,28.00,Main,Sectional Sofa Seat,QLD
1712AA,27/11/2022,10,3,2,Unit,15,21,6.00,Main,Sectional Sofa Frame,QLD
1708AA,27/11/2022,6,4,6,Unit,15,23,25.00,Main,Sofa Cushion,NSW
1698CA,27/11/2022,13,10,2,Unit,15,24,22.00,Main,Sofa Upholstery,NSW
1695CA,27/11/2022,15,7,5,Unit,15,22,24.00,Main,Sofa Armrests,NSW
1688CA,27/11/2022,5,12,5,Unit,60,79,7.00,Main,Sofa Legs,NSW
1681CA,27/11/2022,4,16,0,Unit,30,47,5.00,Main,Sofa Frame,QLD
1678CA,27/11/2022,3,2,1,Unit,60,87,9.00,Main,Sofa Seat Cushion,QLD
1672AA,27/11/2022,4,21,2,Unit,15,24,18.00,Main,Sofa Backrest,QLD
1668CA,27/11/2022,8,2,7,Unit,30,46,20.00,Main,Chair Fabric,QLD
1650AA,27/11/2022,6,8,6,Unit,60,93,23.00,Main,Chair Padding,QLD
1630BA,27/11/2022,15,16,0,Unit,60,91,23.00,Main,Chair Armrests,QLD
1624CA,27/11/2022,0,14,3,Unit,30,48,27.00,Main,Chair Legs,QLD
1624AA,27/11/2022,0,17,5,Unit,15,21,7.00,Main,Chair Frame,NSW
1601AA,27/11/2022,1,12,2,Unit,30,42,13.00,Main,Chair Seat Cushion,NSW
1586CA,27/11/2022,10,11,6,Unit,30,40,20.00,Main,Chair Backrest,NSW
1584BA,27/11/2022,6,19,6,Unit,45,65,19.00,Main,Lawn Chair Cushion,NSW
1582CA,27/11/2022,11,18,3,Unit,45,63,23.00,Main,Lawn Chair Mesh,NSW
1571AA,27/11/2022,9,10,3,Unit,60,93,4.20,Main,Lawn Chair Fabric,NSW
1514BA,27/11/2022,14,18,7,Unit,45,68,9.30,Main,Lawn Chair Leg,NSW
1511CA,27/11/2022,15,21,4,Unit,30,41,6.79,Main,Lawn Chair Armrest,NSW
1499CA,27/11/2022,15,22,0,Unit,60,86,7.00,Main,Lawn Chair Back,NSW
1499AA,27/11/2022,13,21,3,Unit,20,30,14.22,Main,Lawn Chair Seat,NSW
1497CA,27/11/2022,2,5,1,Unit,40,53,16.72,Main,Lawn Chair Frame,NSW
1491CA,27/11/2022,14,2,0,Unit,30,43,30.00,Main,Lawn table,QLD
1488CA,27/11/2022,15,17,5,Unit,15,22,30.00,Main,Ottoman Upholstery,QLD
1488BA,27/11/2022,5,4,6,Unit,30,47,18.00,Main,Ottoman Cushion,QLD
1486CA,27/11/2022,2,20,3,Unit,60,81,19.00,Main,Ottoman Fabric,QLD
1484BA,27/11/2022,10,12,3,Unit,15,23,0.20,Main,Ottoman Padding,QLD
1283CA,27/11/2022,13,22,4,Unit,60,92,3.00,Main,Desk Hardware,NSW
1281BA,27/11/2022,10,14,5,Unit,60,85,5.00,Main,Desk Drawers,NSW
1266CA,27/11/2022,7,3,7,Unit,60,86,16.00,Main,Desk Legs,QLD
1265CA,27/11/2022,14,13,2,Unit,60,79,4.00,Main,Desk Frame,QLD
1255CA,27/11/2022,9,19,2,Unit,60,83,24.00,Main,Desk Top,NSW
1244AA,27/11/2022,4,18,2,Unit,45,67,22.00,Main,Countertop Backsplash,NSW
1234BA,27/11/2022,2,22,7,Unit,45,63,18.00,Main,Countertop Edge,NSW
1224AA,27/11/2022,10,7,5,Unit,90,121,51.00,Main,Countertop Surface,NSW
1214CA,27/11/2022,15,3,2,Unit,30,43,26.00,Main,Cabinet Frame,NSW
1083AA,27/11/2022,10,14,4,Unit,45,68,29.02,Main,Window Sash,NSW
1077CA,27/11/2022,7,19,3,Unit,45,70,22.98,Main,Window Glass,NSW
1009AA,27/11/2022,2,4,0,Unit,30,48,28.76,Main,Window Frame,QLD
3619CA,20/11/2022,2,13,0,Unit,15,22,13.00,Accessories,Furniture Leg Pads,NSW
3616CA,20/11/2022,8,21,4,Unit,120,167,22.00,Accessories,Countertop Sealer,NSW
3610AA,20/11/2022,2,10,0,Unit,120,188,5.00,Accessories,Cabinet Shelf Supports,QLD
3551CA,20/11/2022,7,16,2,Unit,20,31,5.00,Accessories,Furniture Lacquer,QLD
3345AA,20/11/2022,14,8,3,Unit,40,61,11.00,Accessories,Polishing Compound,NSW
3332CA,20/11/2022,2,4,6,Unit,30,46,28.00,Accessories,Safety rail,NSW
3322AA,20/11/2022,3,12,6,Unit,60,90,21.00,Accessories,Acrylic Gloss Finish,NSW
3312AA,20/11/2022,10,3,6,Unit,60,84,18.00,Accessories,Universal bracket,NSW
3300CA,20/11/2022,14,17,4,Unit,30,42,17.00,Accessories,Cranked hook,NSW
3205AA,20/11/2022,8,19,7,Unit,60,91,11.00,Accessories,Door Frame Trim,NSW
3193AA,20/11/2022,2,4,2,Unit,15,22,16.00,Accessories,Door Latch Plate,NSW
3178CA,20/11/2022,0,21,3,Unit,30,47,6.00,Accessories,Door Lock Installation Kit,NSW
3177CA,20/11/2022,14,14,4,Unit,30,42,10.00,Accessories,Window Lock Key,QLD
3161BA,20/11/2022,11,8,0,Unit,30,48,16.00,Accessories,Window Latch Handle,QLD
3160BA,20/11/2022,13,7,1,Unit,30,46,17.00,Accessories,Window Frame Hardware,QLD
3143CA,20/11/2022,14,11,3,Unit,30,41,9.00,Accessories,Window Locking Mechanism,QLD
3138CA,20/11/2022,9,16,6,Unit,15,21,27.00,Accessories,Outdoor Glass Paneling,QLD
3132BA,20/11/2022,0,22,0,Unit,15,24,19.00,Accessories,Glass Table Frame,QLD
3126BA,20/11/2022,10,18,4,Unit,60,82,12.00,Accessories,Countertop Glass Surface,NSW
3075AA,20/11/2022,13,6,1,Unit,30,47,16.00,Accessories,Door Latch Mechanism,QLD
3053AA,20/11/2022,15,20,0,Unit,15,23,18.00,Accessories,Window Screen Frame,QLD
3044AA,20/11/2022,12,5,5,Unit,15,21,7.00,Accessories,Window Lock System,QLD
3038BA,20/11/2022,6,19,7,Unit,15,22,6.00,Accessories,Outdoor Glass Panels,QLD
3027CA,20/11/2022,13,20,5,Unit,30,46,12.00,Accessories,Glass Tabletop,QLD
3025CA,20/11/2022,8,3,3,Unit,30,45,17.00,Accessories,Glass Countertop,QLD
3016BA,20/11/2022,13,20,1,Unit,60,79,26.00,Accessories,Glass Cabinet Door,QLD
3007CA,20/11/2022,11,10,2,Unit,30,47,14.00,Accessories,Glass Door Panel,NSW
3006CA,20/11/2022,14,9,3,Unit,60,79,5.00,Accessories,Glass Window Pane,NSW
3003AA,20/11/2022,2,7,7,Unit,30,44,7.00,Accessories,Bathroom Door Lock,NSW
2994CA,20/11/2022,1,21,0,Unit,30,48,24.00,Parts,Futon Parts,NSW
2988AA,20/11/2022,5,8,7,Unit,30,40,8.00,Parts,Futon Accessories,NSW
2987AA,20/11/2022,13,4,1,Unit,30,43,28.00,Parts,Headboard slat,QLD
2982AA,20/11/2022,3,21,3,Unit,30,48,25.00,Parts,Bed frame cleat,QLD
2977BA,20/11/2022,15,14,4,Unit,60,89,12.00,Parts,Bed Upholstery,NSW
2970CA,20/11/2022,3,14,2,Unit,60,96,27.00,Parts,Dresser Decor,NSW
2680BA,20/11/2022,9,2,3,Unit,45,68,24.00,Parts,Window Handle,NSW
2673BA,20/11/2022,6,10,7,Unit,60,95,22.00,Parts,Window Lock,NSW
2672BA,20/11/2022,9,11,1,Unit,120,171,14.00,Parts,Countertop Support Bracket,NSW
2670CA,20/11/2022,11,9,0,Unit,60,82,28.00,Parts,Countertop Joining Bracket,NSW
2662CA,20/11/2022,2,18,0,Unit,60,82,13.00,Parts,Cabinet Pull,NSW
2661CA,20/11/2022,13,14,0,Unit,120,157,16.00,Parts,Cabinet Drawer,NSW
2646AA,20/11/2022,4,11,7,Unit,120,157,16.00,Parts,Cabinet Knob,NSW
2640BA,20/11/2022,0,16,1,Unit,60,84,30.00,Parts,Door Hinge Plate,NSW
2632AA,20/11/2022,3,3,3,Unit,30,41,12.00,Parts,Door Hinge Pin,NSW
2621AA,20/11/2022,9,23,4,Unit,60,80,9.00,Parts,Window Latch,NSW
2606AA,20/11/2022,7,4,4,Unit,60,79,6.00,Parts,Threaded Insert,QLD
2604CA,20/11/2022,1,12,7,Unit,30,42,10.00,Parts,T-Nut,QLD
2600BA,20/11/2022,4,4,3,Unit,60,80,19.00,Parts,Angle Bracket,QLD
2573CA,20/11/2022,9,21,7,Unit,60,81,29.00,Parts,Corner Brace,QLD
2565CA,20/11/2022,10,14,5,Unit,30,40,18.00,Parts,Tension Pin,QLD
2564BA,20/11/2022,11,3,7,Unit,60,96,10.00,Parts,Wing Nut,QLD
2555CA,20/11/2022,0,13,7,Unit,30,44,12.00,Parts,Cap Nut,QLD
2548CA,20/11/2022,13,23,3,Unit,30,41,19.00,Parts,Lag Screw,QLD
2539AA,20/11/2022,3,22,2,Unit,30,45,23.00,Parts,Carriage Bolt,QLD
2429BA,20/11/2022,6,3,1,Unit,90,122,28.00,Parts,Furniture Connector,QLD
2422BA,20/11/2022,2,9,2,Unit,30,45,28.00,Parts,Table Leg,QLD
2418CA,20/11/2022,7,14,0,Unit,60,85,13.00,Parts,Furniture Feet,QLD
2396CA,20/11/2022,1,17,4,Unit,30,46,6.00,Parts,Table Leg ,NSW
2391CA,20/11/2022,5,20,0,Unit,45,67,26.00,Parts,Turned Leg,NSW
2371CA,20/11/2022,2,22,6,Unit,90,136,28.00,Parts,Dowel Rod,NSW
2365AA,20/11/2022,15,6,2,Unit,60,83,7.00,Parts,Dowel Pin,NSW
2359CA,20/11/2022,1,23,7,Unit,90,121,22.00,Parts,Finial,NSW
2348BA,20/11/2022,2,22,3,Unit,60,89,14.00,Parts,Newel Post,NSW
2342CA,20/11/2022,7,6,3,Unit,60,86,6.00,Parts,Baluster,QLD
2337CA,20/11/2022,12,15,1,Unit,60,83,22.00,Parts,Rail Bracket,QLD
2336BA,20/11/2022,2,23,4,Unit,30,44,20.00,Parts,Post Cap,QLD
2331CA,20/11/2022,6,18,4,Unit,60,83,11.00,Parts,Bracket,QLD
2326CA,20/11/2022,6,8,5,Unit,30,46,24.00,Parts,Corbel,QLD
2317CA,20/11/2022,4,12,1,Unit,60,89,18.00,Parts,Corner Block,NSW
2315BA,20/11/2022,1,7,6,Unit,120,182,19.00,Parts,Corner Bead,NSW
2293AA,20/11/2022,2,16,5,Unit,60,79,23.00,Parts,Corner Guard,NSW
2291AA,20/11/2022,9,8,2,Unit,120,191,25.00,Parts,Trim Board,NSW
2277AA,20/11/2022,15,15,4,Unit,120,158,24.00,Parts,Siding,NSW
2267CA,20/11/2022,8,19,5,Unit,60,91,15.00,Parts,Shiplap,NSW
2265BA,20/11/2022,8,16,1,Unit,120,184,22.00,Parts,Beadboard,NSW
2212CA,20/11/2022,3,14,4,Unit,60,87,19.00,Parts,Door Sweep,QLD
2212AA,20/11/2022,1,11,0,Unit,120,180,23.00,Parts,Door Stop,QLD
2200CA,20/11/2022,4,20,2,Unit,60,89,21.00,Parts,Kick Plate,QLD
2189CA,20/11/2022,14,12,3,Unit,60,95,6.00,Parts,Door Viewer,NSW
2173CA,20/11/2022,11,14,3,Unit,60,92,29.00,Parts,Countertop Trim,NSW
2170BA,20/11/2022,3,22,5,Unit,120,171,18.00,Parts,Cabinet Shelf,NSW
2143AA,20/11/2022,15,13,3,Unit,120,192,17.00,Parts,Door Screen,NSW
2142CA,20/11/2022,5,9,1,Unit,60,91,13.00,Parts,Window Screen,NSW
2139BA,20/11/2022,1,3,4,Unit,120,176,23.00,Parts,Cabinet Frame Trim,NSW
2025AA,20/11/2022,1,10,0,Unit,60,80,15.00,Parts,Armrest Support,NSW
2021CA,20/11/2022,15,20,0,Unit,60,86,9.00,Parts,Seat Frame,NSW
2016CA,20/11/2022,12,11,0,Unit,60,86,15.00,Parts,Seat Cushion,QLD
2013AA,20/11/2022,1,4,6,Unit,120,189,6.00,Parts,Backrest,QLD
1995AA,20/11/2022,1,5,4,Unit,120,160,14.00,Main,Armrest,NSW
1994AA,20/11/2022,3,4,6,Unit,60,91,13.00,Main,Chest of Drawers Hardware,NSW
1993AA,20/11/2022,15,8,2,Unit,60,94,18.00,Main,Chest of Drawers Drawers,NSW
1992AA,20/11/2022,3,23,5,Unit,60,92,26.00,Main,Chest of Drawers Frame,NSW
1990AA,20/11/2022,12,14,4,Unit,60,79,29.00,Main,Futon Cover,NSW
1979AA,20/11/2022,13,10,3,Unit,60,94,26.00,Main,Futon Mattress,NSW
1971AA,20/11/2022,11,23,1,Unit,120,177,25.00,Main,Futon Frame,NSW
1970CA,20/11/2022,10,11,7,Unit,60,96,12.00,Main,Bunk Bed Ladder,NSW
1967BA,20/11/2022,13,18,7,Unit,120,163,17.00,Main,Bunk Bed Rails,NSW
1876AA,20/11/2022,8,23,7,Unit,30,40,18.00,Main,Nightstand Top,NSW
1872CA,20/11/2022,0,16,7,Unit,60,89,14.00,Main,Dresser Knobs,NSW
1857AA,20/11/2022,1,18,5,Unit,60,89,24.00,Main,Dresser Hardware,QLD
1851CA,20/11/2022,12,10,2,Unit,60,81,6.00,Main,Dresser Base,QLD
1842BA,20/11/2022,11,6,5,Unit,30,41,12.00,Main,Dresser Top,QLD
1830AA,20/11/2022,5,19,3,Unit,30,44,26.00,Main,Dresser Frame,QLD
1827AA,20/11/2022,12,22,1,Unit,30,48,20.00,Main,Dresser Drawers,QLD
1766CA,20/11/2022,2,10,6,Unit,15,24,24.00,Main,Sectional Sofa Fabric,NSW
1764AA,20/11/2022,8,9,2,Unit,15,23,5.00,Main,Sectional Sofa Leg,NSW
1745BA,20/11/2022,0,10,2,Unit,15,20,16.00,Main,Sectional Sofa Armrest,NSW
1741BA,20/11/2022,8,4,3,Unit,30,41,20.00,Main,Sectional Sofa Back,NSW
1716AA,20/11/2022,6,9,1,Unit,15,21,28.00,Main,Sectional Sofa Seat,QLD
1712AA,20/11/2022,4,16,7,Unit,15,21,6.00,Main,Sectional Sofa Frame,QLD
1708AA,20/11/2022,4,12,5,Unit,15,23,25.00,Main,Sofa Cushion,NSW
1698CA,20/11/2022,14,23,2,Unit,15,24,22.00,Main,Sofa Upholstery,NSW
1695CA,20/11/2022,6,17,0,Unit,15,22,24.00,Main,Sofa Armrests,NSW
1688CA,20/11/2022,10,2,3,Unit,60,79,7.00,Main,Sofa Legs,NSW
1681CA,20/11/2022,5,17,2,Unit,30,47,5.00,Main,Sofa Frame,QLD
1678CA,20/11/2022,10,22,2,Unit,60,87,9.00,Main,Sofa Seat Cushion,QLD
1672AA,20/11/2022,14,15,6,Unit,15,24,18.00,Main,Sofa Backrest,QLD
1668CA,20/11/2022,14,18,3,Unit,30,46,20.00,Main,Chair Fabric,QLD
1650AA,20/11/2022,1,17,4,Unit,60,93,23.00,Main,Chair Padding,QLD
1630BA,20/11/2022,8,9,6,Unit,60,91,23.00,Main,Chair Armrests,QLD
1624CA,20/11/2022,0,19,3,Unit,30,48,27.00,Main,Chair Legs,QLD
1624AA,20/11/2022,13,12,5,Unit,15,21,7.00,Main,Chair Frame,NSW
1601AA,20/11/2022,11,23,3,Unit,30,42,13.00,Main,Chair Seat Cushion,NSW
1586CA,20/11/2022,2,23,1,Unit,30,40,20.00,Main,Chair Backrest,NSW
1584BA,20/11/2022,1,14,7,Unit,45,65,19.00,Main,Lawn Chair Cushion,NSW
1582CA,20/11/2022,2,19,3,Unit,45,63,23.00,Main,Lawn Chair Mesh,NSW
1571AA,20/11/2022,11,2,3,Unit,60,93,4.20,Main,Lawn Chair Fabric,NSW
1514BA,20/11/2022,12,6,0,Unit,45,68,9.30,Main,Lawn Chair Leg,NSW
1511CA,20/11/2022,2,9,5,Unit,30,41,6.79,Main,Lawn Chair Armrest,NSW
1499CA,20/11/2022,4,9,6,Unit,60,86,7.00,Main,Lawn Chair Back,NSW
1499AA,20/11/2022,3,9,4,Unit,20,30,14.22,Main,Lawn Chair Seat,NSW
1497CA,20/11/2022,11,15,5,Unit,40,53,16.72,Main,Lawn Chair Frame,NSW
1491CA,20/11/2022,7,2,4,Unit,30,43,30.00,Main,Lawn table,QLD
1488CA,20/11/2022,4,11,5,Unit,15,22,30.00,Main,Ottoman Upholstery,QLD
1488BA,20/11/2022,2,4,6,Unit,30,47,18.00,Main,Ottoman Cushion,QLD
1486CA,20/11/2022,1,10,1,Unit,60,81,19.00,Main,Ottoman Fabric,QLD
1484BA,20/11/2022,8,15,4,Unit,15,23,0.20,Main,Ottoman Padding,QLD
1283CA,20/11/2022,13,17,0,Unit,60,92,3.00,Main,Desk Hardware,NSW
1281BA,20/11/2022,9,9,7,Unit,60,85,5.00,Main,Desk Drawers,NSW
1266CA,20/11/2022,8,8,6,Unit,60,86,16.00,Main,Desk Legs,QLD
1265CA,20/11/2022,6,21,4,Unit,60,79,4.00,Main,Desk Frame,QLD
1255CA,20/11/2022,0,5,4,Unit,60,83,24.00,Main,Desk Top,NSW
1244AA,20/11/2022,8,20,5,Unit,45,67,22.00,Main,Countertop Backsplash,NSW
1234BA,20/11/2022,6,23,7,Unit,45,63,18.00,Main,Countertop Edge,NSW
1224AA,20/11/2022,11,18,0,Unit,90,121,51.00,Main,Countertop Surface,NSW
1214CA,20/11/2022,8,14,5,Unit,30,43,26.00,Main,Cabinet Frame,NSW
1083AA,20/11/2022,10,15,6,Unit,45,68,29.02,Main,Window Sash,NSW
1077CA,20/11/2022,9,23,1,Unit,45,70,22.98,Main,Window Glass,NSW
1009AA,20/11/2022,9,15,3,Unit,30,48,28.76,Main,Window Frame,QLD
3619CA,13/11/2022,14,2,7,Unit,15,22,13.00,Accessories,Furniture Leg Pads,NSW
3616CA,13/11/2022,4,12,7,Unit,120,167,22.00,Accessories,Countertop Sealer,NSW
3610AA,13/11/2022,13,18,5,Unit,120,188,5.00,Accessories,Cabinet Shelf Supports,QLD
3551CA,13/11/2022,6,10,2,Unit,20,31,5.00,Accessories,Furniture Lacquer,QLD
3345AA,13/11/2022,0,2,1,Unit,40,61,11.00,Accessories,Polishing Compound,NSW
3332CA,13/11/2022,5,2,7,Unit,30,46,28.00,Accessories,Safety rail,NSW
3322AA,13/11/2022,13,11,4,Unit,60,90,21.00,Accessories,Acrylic Gloss Finish,NSW
3312AA,13/11/2022,10,16,7,Unit,60,84,18.00,Accessories,Universal bracket,NSW
3300CA,13/11/2022,4,9,7,Unit,30,42,17.00,Accessories,Cranked hook,NSW
3205AA,13/11/2022,5,11,4,Unit,60,91,11.00,Accessories,Door Frame Trim,NSW
3193AA,13/11/2022,9,22,4,Unit,15,22,16.00,Accessories,Door Latch Plate,NSW
3178CA,13/11/2022,4,15,5,Unit,30,47,6.00,Accessories,Door Lock Installation Kit,NSW
3177CA,13/11/2022,9,13,3,Unit,30,42,10.00,Accessories,Window Lock Key,QLD
3161BA,13/11/2022,15,11,4,Unit,30,48,16.00,Accessories,Window Latch Handle,QLD
3160BA,13/11/2022,12,13,2,Unit,30,46,17.00,Accessories,Window Frame Hardware,QLD
3143CA,13/11/2022,5,10,2,Unit,30,41,9.00,Accessories,Window Locking Mechanism,QLD
3138CA,13/11/2022,15,22,4,Unit,15,21,27.00,Accessories,Outdoor Glass Paneling,QLD
3132BA,13/11/2022,11,15,5,Unit,15,24,19.00,Accessories,Glass Table Frame,QLD
3126BA,13/11/2022,3,12,6,Unit,60,82,12.00,Accessories,Countertop Glass Surface,NSW
3075AA,13/11/2022,11,16,3,Unit,30,47,16.00,Accessories,Door Latch Mechanism,QLD
3053AA,13/11/2022,7,18,3,Unit,15,23,18.00,Accessories,Window Screen Frame,QLD
3044AA,13/11/2022,3,17,2,Unit,15,21,7.00,Accessories,Window Lock System,QLD
3038BA,13/11/2022,10,15,2,Unit,15,22,6.00,Accessories,Outdoor Glass Panels,QLD
3027CA,13/11/2022,10,5,6,Unit,30,46,12.00,Accessories,Glass Tabletop,QLD
3025CA,13/11/2022,3,17,3,Unit,30,45,17.00,Accessories,Glass Countertop,QLD
3016BA,13/11/2022,15,5,7,Unit,60,79,26.00,Accessories,Glass Cabinet Door,QLD
3007CA,13/11/2022,6,7,4,Unit,30,47,14.00,Accessories,Glass Door Panel,NSW
3006CA,13/11/2022,6,7,4,Unit,60,79,5.00,Accessories,Glass Window Pane,NSW
3003AA,13/11/2022,2,15,2,Unit,30,44,7.00,Accessories,Bathroom Door Lock,NSW
2994CA,13/11/2022,3,4,3,Unit,30,48,24.00,Parts,Futon Parts,NSW
2988AA,13/11/2022,2,20,6,Unit,30,40,8.00,Parts,Futon Accessories,NSW
